YEAR,ID,HRS1,MARITAL,DIVORCE,SPWRKSTA,SPHRS1,CHILDS,AGE,EDUC,SPEDUC,SEX,RACE,RES16,REG16,RINCOME,REGION,PARTYID,SOCOMMUN,SOCFREND,SOCBAR,ROMANCE,LIVEWITH,HAPPROM,WILLWED1,WILLWED2,SPHMEWRK,FAIRHWRK,EARNMORE,FAMFINAN,EARNMORE,TRADMOD,SHARESEP,EMOTEOTH,CHLDIDEL,PREMARSX,MENBEN,WOMENBEN,CHLDBEN,ALLBEN,NOONEBEN,PARTNERS,MATESEX
1996,1726,72,3,,,,0,30,13,97,1,2,3,5,12,5,5,6,3,5,,,,,,,,,,,,,,3,4,,,,,,5,1
1996,1727,30,3,,,,2,60,12,97,2,1,3,4,9,5,5,5,3,6,,,,,,,,,,,,,,4,4,,,,,,0,
1996,1728,,2,2,,,4,74,8,97,2,1,2,5,,5,6,,,,,,,,,,,,,,,,,,,,,,,,0,
1996,1729,40,1,2,1,40,0,36,14,13,1,2,4,5,11,5,0,5,3,6,,,,,,,,,5,,,,,2,1,,,,,,1,1
1996,1730,,1,1,5,,0,64,12,10,2,1,4,5,,5,0,7,4,6,,,,,,5,1,4,,4,2,1,2,2,4,9,9,9,1,9,1,1
1996,1731,,5,,,,1,37,12,97,1,2,2,5,10,5,4,3,3,3,,,,,,,,,,,,,,2,4,,,,,,1,1
1996,1732,58,5,,,,0,21,12,97,1,1,3,5,9,5,0,,,,1,2,2,2,,,,,,,2,1,1,,,2,1,1,1,2,0,
1996,1733,73,3,,,,4,49,8,97,1,1,1,5,12,5,0,,,,1,2,1,3,,,,,,,1,2,2,,,1,1,1,1,2,3,1
1996,1734,40,5,,,,2,26,8,97,1,1,5,5,,5,3,2,3,7,,,,,,,,,,,,,,2,4,,,,,,1,1
1996,1735,,3,,,,3,58,12,97,2,1,5,5,,5,2,,,,2,,,,1,,,,,,2,2,1,,,1,1,2,9,9,0,
1996,1736,30,5,,,,0,28,13,97,1,1,3,5,7,5,2,6,1,7,1,2,2,2,,,,,,,2,1,2,2,4,2,1,1,2,2,2,1
1996,1737,,5,,,,2,70,9,97,2,2,6,2,99,5,0,7,3,7,2,,,,2,,,,,,2,1,1,2,1,1,1,1,1,2,0,
1996,1738,,2,2,,,6,63,9,97,1,2,3,5,2,5,3,2,4,3,1,2,1,1,,,,,,,1,1,2,8,4,1,1,1,1,2,,
1996,1739,55,5,,,,0,32,16,97,2,1,3,6,12,6,6,2,2,5,2,,,,1,,,,,,2,1,2,3,1,1,2,2,2,2,0,
1996,1740,40,2,2,,,0,40,16,97,2,3,6,0,12,6,1,2,5,7,,,,,,,,,,,,,,3,4,,,,,,1,1
1996,1741,,1,2,5,,2,57,12,12,1,1,6,6,99,6,6,,,,,,,,,3,1,1,,1,1,1,1,,,9,9,1,9,9,,
1996,1742,,3,,,,2,32,12,97,2,1,2,2,13,6,5,,,,,,,,,,,,,,,,,,,,,,,,0,
1996,1743,8,5,,,,0,37,17,97,1,1,5,6,,6,1,5,2,5,,,,,,,,,,,,,,1,4,,,,,,,
1996,1744,,2,1,,,2,61,14,97,2,1,3,3,,6,5,,,,2,,,,1,,,,,,1,2,2,,,9,9,9,1,9,0,
1996,1745,40,3,,,,2,51,13,97,1,1,5,6,12,6,1,3,3,5,2,,,,1,,,,,,1,2,1,2,3,9,9,9,1,9,1,1
1996,1746,,1,1,5,,1,87,13,16,2,1,4,6,,6,6,2,1,1,,,,,,,,,4,,,,,2,4,,,,,,,
1996,1747,50,1,1,1,48,2,34,12,11,2,1,4,9,13,6,0,7,5,7,,,,,,4,2,1,,1,2,1,2,2,4,9,9,9,9,2,1,1
1996,1748,40,1,1,1,50,4,31,14,15,2,2,6,6,9,6,0,,,,,,,,,,,,3,,,,,,,,,,,,2,1
1996,1749,40,1,1,1,40,2,34,12,12,1,1,3,6,12,6,5,4,4,5,,,,,,3,1,1,,1,2,1,2,2,3,9,9,9,1,9,1,1
1996,1750,70,1,2,1,30,3,39,10,14,1,1,5,7,12,6,2,4,3,4,,,,,,,,,4,,,,,2,1,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1752,,3,,,,2,65,8,97,1,1,3,0,,6,1,7,6,7,,,,,,,,,,,,,,2,1,,,,,,1,1
1996,1753,40,5,,,,2,34,12,97,1,2,6,6,12,6,1,7,4,6,1,2,1,1,,,,,,,2,1,1,2,1,2,2,2,1,2,1,1
1996,1754,32,1,1,7,,4,63,12,11,1,1,2,6,12,6,2,4,6,7,,,,,,,,,4,,,,,2,1,,,,,,1,1
1996,1755,54,5,,,,0,23,13,97,1,1,6,6,11,6,6,1,2,2,,,,,,,,,,,,,,2,4,,,,,,5,1
1996,1756,42,5,,,,0,21,10,97,1,1,6,6,5,6,0,2,2,2,,,,,,,,,,,,,,2,4,,,,,,4,2
1996,1757,67,5,,,,0,33,12,97,2,1,3,1,11,6,3,5,2,3,2,,,,1,,,,,,2,1,1,2,4,2,2,1,2,2,3,1
1996,1758,40,3,,,,2,50,13,97,2,1,5,3,12,6,3,7,4,5,2,,,,2,,,,,,2,1,1,2,4,2,2,1,2,2,2,2
1996,1759,27,1,2,1,40,0,30,14,12,2,1,4,8,13,6,5,,,,,,,,,,,,3,,,,,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1761,50,1,2,1,40,0,27,14,18,1,1,4,6,11,6,4,,,,,,,,,,,,1,,,,,,,,,,,,,
1996,1762,32,5,,,,0,23,14,97,2,2,4,6,12,6,1,,,,2,,,,1,,,,,,2,2,2,,,2,2,1,2,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1765,40,5,,,,2,27,12,97,1,3,3,3,12,6,1,4,6,4,,,,,,,,,,,,,,2,4,,,,,,3,1
1996,1766,45,1,1,1,40,0,36,12,13,1,1,1,6,10,6,5,,,,,,,,,4,1,3,,3,2,1,1,,,2,2,1,2,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1768,40,1,2,1,52,0,34,16,16,2,1,3,6,11,6,6,7,3,7,,,,,,,,,5,,,,,2,1,,,,,,,
1996,1769,,1,2,1,40,1,30,16,16,2,1,4,5,12,6,1,3,3,7,,,,,,3,1,2,,2,2,1,2,2,4,2,2,1,2,2,1,1
1996,1770,50,1,1,1,50,2,43,12,16,2,1,5,5,12,6,3,7,4,3,,,,,,,,,1,,,,,2,1,,,,,,2,1
1996,1771,40,1,2,1,40,2,38,18,18,2,1,4,6,12,6,5,2,5,6,,,,,,3,1,3,,3,2,1,1,2,3,2,2,1,1,2,1,1
1996,1772,,1,2,1,50,0,48,16,12,1,1,2,6,12,6,4,4,5,6,,,,,,2,1,2,,2,2,2,1,2,1,2,2,2,1,2,1,1
1996,1773,65,1,2,1,60,1,36,12,12,2,1,6,6,11,6,3,7,6,6,,,,,,,,,1,,,,,3,4,,,,,,,
1996,1774,65,1,1,7,,2,53,15,13,1,1,5,6,12,6,1,7,5,7,,,,,,,,,5,,,,,3,1,,,,,,1,1
1996,1775,50,1,2,1,50,3,51,15,12,1,1,5,6,11,6,4,2,4,7,,,,,,2,3,3,,3,1,1,1,8,1,1,1,1,1,2,1,1
1996,1776,48,1,2,1,45,1,35,16,15,2,1,3,6,12,6,2,,,,,,,,,4,2,2,,2,2,1,2,,,2,2,1,2,2,1,1
1996,1777,40,1,2,1,40,0,28,13,14,1,1,3,6,12,6,3,,,,,,,,,,,,1,,,,,,,,,,,,1,1
1996,1778,65,5,,,,0,29,18,97,2,1,3,6,12,6,5,3,4,5,1,2,2,2,,,,,,,2,1,1,2,4,2,2,2,2,1,4,1
1996,1779,40,1,1,1,52,0,30,16,16,2,1,4,6,10,6,3,2,3,4,,,,,,,,,4,,,,,2,1,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1781,44,5,,,,1,25,12,97,1,2,6,6,10,6,2,,,,,,,,,,,,,,,,,,,,,,,,2,1
1996,1782,47,3,,,,4,40,14,97,1,2,3,6,11,6,1,,,,1,2,2,4,,,,,,,2,1,1,,,1,1,1,1,2,2,1
1996,1783,40,5,,,,0,34,18,97,2,1,1,6,12,6,1,3,3,5,2,,,,1,,,,,,2,1,2,2,3,2,2,1,2,2,0,
1996,1784,30,5,,,,0,28,16,97,1,2,4,5,9,6,0,,,,,,,,,,,,,,,,,,,,,,,,3,1
1996,1785,40,5,,,,0,31,15,97,1,1,4,6,11,6,5,7,4,3,,,,,,,,,,,,,,2,4,,,,,,1,1
1996,1786,40,3,,,,2,51,12,97,1,1,3,6,12,6,1,,,,1,2,2,3,,,,,,,2,1,1,,,8,8,8,8,8,1,1
1996,1787,,3,,,,2,81,12,97,2,1,2,6,,6,6,7,7,7,,,,,,,,,,,,,,8,1,,,,,,,
1996,1788,48,1,2,1,40,3,41,12,13,1,2,3,6,10,6,0,4,6,7,,,,,,3,1,4,,4,2,1,1,3,1,2,2,2,1,2,1,1
1996,1789,,5,,,,2,26,13,97,2,1,1,6,,6,3,,,,,,,,,,,,,,,,,,,,,,,,1,1
1996,1790,,3,,,,3,62,7,97,1,2,3,6,8,6,0,2,4,3,1,2,1,4,,,,,,,2,1,2,3,4,1,1,1,1,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1792,82,3,,,,2,38,12,97,1,1,3,6,12,6,6,7,7,7,2,,,,1,,,,,,1,1,2,2,1,2,2,2,1,2,1,2
1996,1793,40,3,,,,2,31,13,97,2,1,3,6,5,6,3,7,4,7,,,,,,,,,,,,,,3,3,,,,,,99,9
1996,1794,42,5,,,,4,23,12,97,2,2,6,6,3,6,3,7,3,7,2,,,,1,,,,,,2,1,1,2,4,2,2,2,1,2,1,2
1996,1795,,1,2,1,40,6,32,11,13,2,2,6,6,,6,0,7,7,7,,,,,,4,1,5,,5,1,1,1,3,1,2,1,2,2,2,0,
1996,1796,,3,,,,2,52,14,97,2,1,3,7,,6,2,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1798,,4,,,,1,40,13,97,2,1,6,6,,6,1,4,4,7,,,,,,,,,,,,,,2,3,,,,,,1,1
1996,1799,,5,,,,3,32,11,97,2,2,6,6,,6,3,,,,1,2,1,1,,,,,,,2,1,1,,,1,2,2,2,2,1,2
1996,1800,40,5,,,,1,19,13,97,2,2,6,6,6,6,0,7,4,7,1,1,2,2,,1,2,4,,4,2,1,1,2,4,2,2,2,1,2,2,1
1996,1801,70,2,2,,,6,64,12,97,2,2,6,6,9,6,1,7,4,7,,,,,,,,,,,,,,2,3,,,,,,,
1996,1802,40,1,2,7,,3,29,12,12,1,1,1,3,10,6,3,,,,,,,,,,,,5,,,,,,,,,,,,1,1
1996,1803,60,3,,,,4,47,16,97,2,1,2,3,12,6,1,7,2,2,1,2,1,2,,,,,,,1,2,1,2,4,9,9,9,9,1,1,1
1996,1804,,1,1,5,,3,77,8,8,2,1,2,6,,6,0,,,,,,,,,3,1,4,,4,2,1,1,,,2,2,2,1,2,1,1
1996,1805,59,3,,,,1,30,13,97,2,1,5,6,13,6,1,,,,2,,,,1,,,,,,2,1,1,,,2,2,1,2,2,,
1996,1806,42,1,1,2,33,5,47,12,12,1,1,2,6,11,6,1,3,5,3,,,,,,,,,1,,,,,0,1,,,,,,1,1
1996,1807,36,1,1,7,,2,28,12,12,1,1,1,6,11,6,2,4,5,6,,,,,,2,3,1,,1,2,1,1,2,3,2,2,1,2,2,,
1996,1808,40,3,,,,0,26,12,97,1,1,3,6,11,6,5,2,2,4,,,,,,,,,,,,,,2,4,,,,,,1,1
1996,1809,45,1,2,2,20,2,40,13,12,1,1,3,6,13,6,5,5,5,7,,,,,,,,,4,,,,,2,3,,,,,,,
1996,1810,,1,2,1,50,0,30,12,12,2,1,3,6,3,6,3,,,,,,,,,,,,1,,,,,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1812,40,1,2,1,40,0,28,12,15,1,1,3,6,12,6,0,,,,,,,,,3,3,1,,1,1,1,1,,,2,1,1,2,2,1,1
1996,1813,40,1,1,1,40,2,47,15,14,1,1,5,2,11,6,2,5,5,7,,,,,,,,,2,,,,,2,1,,,,,,1,1
1996,1814,,1,1,2,20,4,51,12,7,2,1,3,6,,6,0,7,4,7,,,,,,2,3,5,,5,2,1,1,4,4,2,2,2,2,1,1,1
1996,1815,36,1,1,1,30,4,52,12,12,2,1,3,1,10,6,2,,,,,,,,,,,,5,,,,,,,,,,,,1,1
1996,1816,21,5,,,,0,19,11,97,2,1,1,6,2,6,6,2,1,7,,,,,,,,,,,,,,3,1,,,,,,0,
1996,1817,16,1,2,7,,2,62,12,12,1,1,3,6,8,6,1,,,,,,,,,2,1,2,,2,1,2,2,,,2,2,2,1,2,1,1
1996,1818,,1,1,1,40,1,48,12,12,2,1,4,3,9,6,6,,,,,,,,,3,1,5,,5,1,2,1,,,2,2,2,1,2,5,1
1996,1819,40,2,1,,,2,40,11,97,2,2,2,6,10,6,2,7,2,2,,,,,,,,,,,,,,2,4,,,,,,,
1996,1820,,2,1,,,3,75,12,97,2,1,2,6,,6,0,7,7,7,2,,,,2,,,,,,1,1,1,2,1,2,2,1,2,2,0,
1996,1821,25,2,2,,,1,74,12,97,1,1,2,6,13,6,2,4,5,7,1,2,2,4,,,,,,,1,1,1,3,1,2,2,2,1,2,0,
1996,1822,40,4,,,,0,28,16,97,2,1,1,6,10,6,1,6,2,4,2,,,,1,,,,,,2,2,2,1,3,2,2,1,2,2,1,1
1996,1823,40,5,,,,0,34,19,97,2,1,1,0,11,6,7,5,3,5,1,2,1,2,,,,,,,2,1,2,2,3,2,2,1,2,2,1,1
1996,1824,60,1,1,1,40,3,47,18,18,1,1,1,2,11,6,4,6,2,2,,,,,,,,,5,,,,,2,4,,,,,,1,1
1996,1825,32,3,,,,1,47,14,97,2,1,3,0,12,6,3,4,4,6,,,,,,,,,,,,,,3,3,,,,,,2,1
1996,1826,,2,2,,,3,86,8,97,2,1,4,6,,6,1,7,7,7,,,,,,,,,,,,,,8,1,,,,,,0,
1996,1827,40,4,,,,1,23,13,97,2,1,3,6,3,6,3,2,4,6,,,,,,,,,,,,,,2,4,,,,,,2,1
1996,1828,,5,,,,0,66,18,97,2,1,2,6,,6,0,2,2,7,,,,,,,,,,,,,,2,1,,,,,,0,
1996,1829,,5,,,,0,55,12,97,1,1,4,6,,6,1,,,,,,,,,,,,,,,,,,,,,,,,2,1
1996,1830,16,3,,,,4,64,12,97,2,1,4,6,,6,3,7,3,7,2,,,,1,,,,,,2,1,1,2,1,1,1,1,1,2,1,1
1996,1831,,1,2,2,3,3,69,14,16,2,1,3,7,,6,0,5,5,7,,,,,,,,,3,,,,,8,3,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1833,40,1,2,1,32,2,43,16,14,1,1,4,6,12,6,1,2,2,7,,,,,,,,,1,,,,,2,4,,,,,,1,1
1996,1834,30,5,,,,0,25,15,97,2,1,2,6,4,6,5,4,3,7,,,,,,,,,,,,,,2,1,,,,,,,
1996,1835,40,1,1,1,40,1,50,14,13,1,1,4,6,13,6,5,5,5,7,,,,,,,,,1,,,,,2,1,,,,,,1,1
1996,1836,60,5,,,,0,20,12,97,1,1,1,6,11,6,5,7,1,2,2,,,,1,,,,,,1,1,1,2,1,1,1,1,2,2,,
1996,1837,,1,2,7,,3,62,18,12,1,1,4,6,99,6,6,2,2,6,,,,,,4,1,1,,1,2,1,1,3,3,2,2,1,2,2,,
1996,1838,40,5,,,,0,24,12,97,1,1,1,6,8,6,3,6,1,2,2,,,,2,,,,,,2,2,2,2,4,1,2,1,2,2,3,1
1996,1839,,3,,,,2,79,15,97,1,1,3,6,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1840,,1,1,8,,4,48,8,13,1,1,4,6,,6,2,,,,,,,,,3,1,3,,3,2,1,1,,,2,2,2,1,2,1,1
1996,1841,,1,2,5,,3,58,12,12,2,1,3,6,99,6,4,7,5,7,,,,,,3,1,5,,5,1,1,1,2,1,2,2,2,1,2,1,1
1996,1842,65,3,,,,2,37,18,97,2,2,4,6,12,6,3,,,,,,,,,,,,,,,,,,,,,,,,1,2
1996,1843,40,5,,,,0,30,14,97,2,2,4,6,9,6,1,7,4,7,,,,,,,,,,,,,,2,1,,,,,,1,1
1996,1844,10,1,2,7,,4,67,12,12,1,1,2,7,,7,5,3,5,6,,,,,,,,,4,,,,,2,2,,,,,,1,1
1996,1845,80,1,2,2,15,3,51,15,12,1,1,3,7,11,7,6,4,4,7,,,,,,2,1,1,,1,1,1,1,3,1,1,1,1,2,2,1,1
1996,1846,37,1,2,1,60,3,52,11,12,2,1,2,4,9,7,4,6,6,7,,,,,,,,,1,,,,,2,4,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1848,60,1,2,1,48,2,42,12,12,1,1,3,7,12,7,5,2,2,6,,,,,,,,,4,,,,,4,3,,,,,,1,1
1996,1849,60,1,2,1,50,2,45,16,16,2,1,2,7,12,7,5,,,,,,,,,3,1,2,,2,2,1,2,,,1,2,1,2,2,1,1
1996,1850,,1,2,1,63,2,45,12,11,2,1,4,7,,7,5,,,,,,,,,,,,1,,,,,,,,,,,,1,1
1996,1851,40,1,2,2,35,2,52,15,12,1,1,2,7,12,7,0,,,,,,,,,,,,4,,,,,,,,,,,,1,1
1996,1852,60,1,1,1,40,0,47,15,15,2,1,6,7,12,7,5,7,2,5,,,,,,,,,5,,,,,9,1,,,,,,1,1
1996,1853,25,1,2,1,36,5,39,16,18,2,1,3,7,9,7,6,5,5,7,,,,,,3,1,4,,4,1,1,1,8,1,9,9,9,1,9,1,1
1996,1854,42,3,,,,3,51,13,97,2,1,2,7,12,7,5,7,1,5,,,,,,,,,,,,,,2,3,,,,,,2,1
1996,1855,79,1,2,1,40,1,42,12,12,1,1,3,7,12,7,1,,,,,,,,,,,,4,,,,,,,,,,,,1,1
1996,1856,40,1,2,7,,2,65,12,12,1,1,2,7,11,7,1,,,,,,,,,1,1,1,,1,2,1,1,,,9,9,9,1,9,1,1
1996,1857,40,1,2,1,40,2,35,12,13,2,1,3,7,10,7,5,7,2,4,,,,,,,,,1,,,,,2,3,,,,,,1,1
1996,1858,70,1,1,7,,5,56,10,12,1,1,4,2,12,7,5,6,5,4,,,,,,3,1,1,,1,1,2,2,8,1,9,9,9,1,9,5,2
1996,1859,40,1,1,1,99,1,36,18,18,2,1,3,7,12,7,1,,,,,,,,,,,,6,,,,,,,,,,,,1,1
1996,1860,45,1,1,1,40,4,44,15,16,1,1,2,7,8,7,4,7,6,7,,,,,,,,,5,,,,,2,2,,,,,,1,1
1996,1861,40,1,1,1,40,4,53,11,14,1,1,2,7,12,7,0,5,3,7,,,,,,,,,4,,,,,2,3,,,,,,1,1
1996,1862,45,5,,,,0,23,9,97,2,1,3,7,2,7,1,,,,2,,,,1,,,,,,2,1,2,,,2,2,2,1,2,1,1
1996,1863,65,1,2,7,,3,48,12,10,1,1,3,7,9,7,4,7,5,7,,,,,,,,,1,,,,,9,4,,,,,,1,1
1996,1864,45,1,1,1,40,3,40,12,14,1,1,3,7,11,7,1,6,6,5,,,,,,,,,1,,,,,4,4,,,,,,2,1
1996,1865,,2,2,,,2,99,9,97,2,1,2,7,,7,1,7,2,7,2,,,,2,,,,,,2,1,2,3,2,2,2,2,1,2,0,
1996,1866,40,1,2,7,,2,23,12,8,1,1,4,7,9,7,3,7,4,7,,,,,,,,,2,,,,,3,4,,,,,,2,1
1996,1867,23,1,2,8,,6,70,12,4,2,2,2,7,4,7,7,,,,,,,,,,,,3,,,,,,,,,,,,1,1
1996,1868,,3,,,,3,42,9,97,2,1,2,3,,7,1,,,,1,1,1,1,,3,1,5,,5,1,1,2,,,1,9,9,9,9,2,1
1996,1869,,1,2,1,37,1,20,11,11,2,1,6,3,,7,4,,,,,,,,,,,,1,,,,,,,,,,,,2,1
1996,1870,50,3,,,,4,38,9,97,1,1,4,7,,7,5,1,3,7,1,2,2,1,,,,,,,1,1,1,2,4,2,2,1,2,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1872,45,1,2,1,60,0,20,12,13,2,1,2,7,9,7,6,4,5,7,,,,,,,,,4,,,,,2,1,,,,,,1,1
1996,1873,40,4,,,,3,33,12,97,2,1,6,7,5,7,2,3,3,5,,,,,,,,,,,,,,3,1,,,,,,1,1
1996,1874,70,1,1,2,99,1,42,14,13,1,1,5,7,11,7,5,5,3,4,,,,,,,,,4,,,,,2,3,,,,,,1,1
1996,1875,38,3,,,,2,41,13,97,2,1,6,7,6,7,2,,,,2,,,,1,,,,,,2,1,2,,,2,1,2,2,1,1,1
1996,1876,,1,2,1,45,2,27,16,15,2,1,3,8,,7,5,5,5,7,,,,,,4,1,5,,5,1,2,1,4,1,9,9,9,9,1,1,1
1996,1877,32,2,2,,,1,62,12,97,2,1,2,7,10,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,
1996,1878,20,1,2,1,40,1,45,12,10,2,1,2,7,4,7,1,,,,,,,,,,,,6,,,,,,,,,,,,1,1
1996,1879,30,1,2,1,70,3,50,12,12,2,1,5,7,8,7,1,,,,,,,,,,,,4,,,,,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1881,50,1,2,1,65,3,46,12,15,2,1,2,7,2,7,1,4,4,4,,,,,,,,,4,,,,,3,2,,,,,,1,1
1996,1882,60,1,1,1,80,1,49,11,12,1,1,3,7,7,7,1,3,5,6,,,,,,,,,1,,,,,2,4,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1884,60,1,2,1,40,2,37,14,16,1,1,2,7,12,7,5,4,5,5,,,,,,,,,4,,,,,2,1,,,,,,1,1
1996,1885,,2,2,,,3,52,12,97,2,1,3,7,,7,1,,,,2,,,,1,,,,,,1,1,2,,,9,9,9,1,9,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1887,,1,2,8,,4,60,12,11,2,1,3,4,,7,0,,,,,,,,,,,,4,,,,,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1889,,1,2,1,40,0,22,15,16,2,1,5,7,5,7,5,,,,,,,,,,,,4,,,,,,,,,,,,1,1
1996,1890,,1,2,1,55,2,27,11,10,2,1,3,7,,7,2,3,2,4,,,,,,,,,1,,,,,2,4,,,,,,1,9
1996,1891,,1,2,1,38,1,21,9,10,2,1,3,7,5,7,0,7,6,7,,,,,,,,,4,,,,,2,4,,,,,,1,1
1996,1892,,1,2,5,,2,74,12,15,2,1,3,7,,7,0,7,2,7,,,,,,4,1,3,,3,2,1,1,2,1,9,9,9,1,9,1,1
1996,1893,,3,,,,2,82,16,97,2,1,3,7,99,7,0,,,,2,,,,2,,,,,,2,1,2,,,2,2,2,2,1,0,
1996,1894,,1,1,1,40,2,34,11,8,2,3,3,7,,7,0,7,3,6,,,,,,4,2,5,,5,2,2,2,2,4,9,9,9,1,9,1,1
1996,1895,40,1,2,2,20,1,33,16,16,1,1,4,7,10,7,6,,,,,,,,,,,,2,,,,,,,,,,,,1,1
1996,1896,45,1,1,2,40,5,56,20,14,1,1,4,7,11,7,7,6,6,5,,,,,,2,3,1,,1,2,2,2,2,4,1,2,2,2,2,1,1
1996,1897,42,1,2,1,45,1,30,16,13,2,1,4,3,12,7,5,3,3,1,,,,,,3,1,1,,1,2,2,2,2,3,1,1,2,1,2,1,1
1996,1898,34,3,,,,2,57,12,97,2,1,4,7,7,7,1,,,,2,,,,2,,,,,,2,1,1,,,2,1,1,2,2,0,
1996,1899,40,1,1,1,40,1,37,11,12,2,1,4,7,11,7,3,3,2,2,,,,,,4,1,3,,3,2,1,2,1,3,2,2,2,2,1,,
1996,1900,50,1,2,2,20,1,39,17,17,1,1,3,7,13,7,6,3,3,7,,,,,,,,,1,,,,,9,1,,,,,,,
1996,1901,40,3,,,,0,36,12,97,2,1,3,7,3,7,5,2,1,4,,,,,,,,,,,,,,3,3,,,,,,1,1
1996,1902,40,5,,,,0,29,12,97,2,2,1,7,10,7,1,7,5,7,2,,,,1,,,,,,1,1,2,2,1,1,1,1,1,2,0,
1996,1903,40,1,2,1,40,2,37,14,12,2,1,4,7,13,7,2,,,,,,,,,,,,4,,,,,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1905,50,3,,,,1,32,14,97,2,1,3,2,10,7,1,7,4,4,,,,,,,,,,,,,,2,3,,,,,,1,1
1996,1906,,5,,,,0,27,12,97,2,2,4,7,,7,0,1,4,7,,,,,,,,,,,,,,2,3,,,,,,1,1
1996,1907,,2,1,,,4,60,0,97,2,1,2,7,,7,3,3,7,7,1,2,3,4,,,,,,,2,1,2,5,1,1,1,1,1,2,0,
1996,1908,,5,,,,3,22,11,97,2,2,3,7,,7,1,2,3,6,,,,,,,,,,,,,,3,1,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1910,,2,1,,,1,79,10,97,2,2,4,7,,7,0,1,7,7,2,,,,2,,,,,,2,1,2,2,1,1,1,1,1,2,0,
1996,1911,25,3,,,,2,33,14,97,2,1,3,7,2,7,1,7,7,5,2,,,,1,,,,,,2,1,2,2,4,1,1,1,1,2,2,1
1996,1912,,2,1,,,1,82,12,97,1,2,3,7,99,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1914,47,1,2,2,26,0,23,12,12,1,2,4,7,8,7,5,2,3,7,,,,,,,,,5,,,,,2,4,,,,,,1,1
1996,1915,,2,2,,,0,38,17,97,2,1,1,9,12,7,3,,,,1,1,2,2,,5,1,1,,1,2,2,2,,,9,9,9,9,1,0,
1996,1916,40,1,2,1,40,1,46,17,16,1,1,6,7,12,7,1,,,,,,,,,,,,4,,,,,,,,,,,,1,1
1996,1917,,2,1,,,4,86,11,97,2,1,4,6,,7,6,1,7,7,,,,,,,,,,,,,,2,1,,,,,,,
1996,1918,18,5,,,,0,19,12,97,1,3,5,7,3,7,5,7,1,2,,,,,,,,,,,,,,2,4,,,,,,1,2
1996,1919,40,1,1,1,40,1,57,16,14,1,1,1,7,11,7,5,5,5,7,,,,,,3,1,4,,4,1,1,1,2,1,9,9,9,1,9,1,1
1996,1920,75,5,,,,0,54,12,97,1,1,3,7,12,7,4,2,4,3,2,,,,1,,,,,,1,1,2,2,3,9,9,9,1,9,2,1
1996,1921,45,1,2,1,60,3,56,12,13,1,1,3,8,12,7,5,,,,,,,,,3,1,2,,2,1,1,1,,,9,9,9,1,1,1,1
1996,1922,,1,2,5,,1,72,11,9,1,1,2,7,99,7,0,,,,,,,,,,,,4,,,,,,,,,,,,,
1996,1923,60,3,,,,6,46,19,97,1,3,6,7,12,7,1,1,3,7,,,,,,,,,,,,,,1,4,,,,,,0,
1996,1924,19,4,,,,1,89,10,97,1,1,4,4,6,7,3,7,2,7,,,,,,,,,,,,,,1,4,,,,,,0,
1996,1925,40,5,,,,0,34,20,97,2,1,4,7,10,7,2,,,,,,,,,,,,,,,,,,,,,,,,1,1
